name,curve,bittransposed,transformation,Total Entropy,count,mean,std,min,25%,50%,75%,max,diff count,diff mean,diff std,diff min,diff 25%,diff 50%,diff 75%,diff max
s22_e013_1arc_v3.nw,Hilbert,False,None,0.007069342174722466,4194304.0,0.10210561752319336,1.449294436921526,-17.0,0.0,0.0,0.0,35.0,4194303.0,1.6689304516149644e-06,0.18109578483148225,-18.0,0.0,0.0,0.0,18.0
s22_e013_1arc_v3.nw,Morton,True,BWT,0.009043328522355754,8389184.0,0.29474106182436816,6.535473673496153,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,5.915434083766034,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.nw,Morton,True,None,0.005474255107957351,4194304.0,0.8733844757080078,956.3193069388916,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,1370.1062325319222,-64301.0,0.0,0.0,0.0,64746.0
s22_e013_1arc_v3.nw,Raster,True,BWT,0.01061883208457948,8389184.0,0.30312459471624414,6.505935908663569,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,6.218293571414749,-255.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.nw,Morton,False,BWT,0.006094335644484521,8389184.0,0.018330865075792832,0.4478751242673476,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,0.607029483525306,-220.0,0.0,0.0,0.0,239.0
s22_e013_1arc_v3.nw,Raster,False,None,0.007069342174722466,4194304.0,0.10210561752319336,1.449294436921526,-17.0,0.0,0.0,0.0,35.0,4194303.0,0.0,0.28614537911622434,-35.0,0.0,0.0,0.0,14.0
s22_e013_1arc_v3.nw,Raster,True,None,0.00637288191122737,4194304.0,0.020467758178710938,1109.0975070715813,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,1569.3949110795995,-65529.0,0.0,0.0,0.0,65529.0
s22_e013_1arc_v3.nw,Raster,False,BWT,0.0057606153050019345,8389184.0,0.015324374814046277,0.5395412285806785,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,0.6773598498027419,-254.0,0.0,0.0,0.0,255.0
s22_e013_1arc_v3.nw,Gray,True,None,0.005473540109234338,4194304.0,1.8179771900177002,1014.8342058567916,-32768.0,0.0,0.0,0.0,32767.0,4194303.0,0.0,1430.9542680423313,-63694.0,0.0,0.0,0.0,65182.0
s22_e013_1arc_v3.nw,Gray,False,BWT,0.006160840214643555,8389184.0,0.019288407549530442,0.48202724167259403,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,0.653828159351433,-220.0,0.0,0.0,0.0,254.0
s22_e013_1arc_v3.se,Morton,False,BWT,0.05250997910135146,8389184.0,0.2225097220420961,2.126863801720109,0.0,0.0,0.0,0.0,255.0,8389183.0,-2.384022377387643e-07,2.991745448306188,-255.0,0.0,0.0,0.0,255.0
