name;polygon
s32_e029_1arc_v3.nw;POLYGON((28.99986111111111 -31.499999999999996,28.99986111111111 -30.99986111111111,29.5 -30.99986111111111,29.5 -31.499999999999996,28.99986111111111 -31.499999999999996))
s32_e029_1arc_v3.se;POLYGON((29.5 -32.000138888888884,29.5 -31.499999999999996,30.000138888888888 -31.499999999999996,30.000138888888888 -32.000138888888884,29.5 -32.000138888888884))
s32_e029_1arc_v3.ne;POLYGON((29.5 -31.499999999999996,29.5 -30.99986111111111,30.000138888888888 -30.99986111111111,30.000138888888888 -31.499999999999996,29.5 -31.499999999999996))
s32_e030_1arc_v3.sw;POLYGON((29.99986111111111 -32.000138888888884,29.99986111111111 -31.499999999999996,30.5 -31.499999999999996,30.5 -32.000138888888884,29.99986111111111 -32.000138888888884))
s32_e030_1arc_v3.nw;POLYGON((29.99986111111111 -31.499999999999996,29.99986111111111 -30.99986111111111,30.5 -30.99986111111111,30.5 -31.499999999999996,29.99986111111111 -31.499999999999996))
s32_e030_1arc_v3.se;POLYGON((30.5 -32.000138888888884,30.5 -31.499999999999996,31.000138888888888 -31.499999999999996,31.000138888888888 -32.000138888888884,30.5 -32.000138888888884))
s32_e030_1arc_v3.ne;POLYGON((30.5 -31.499999999999996,30.5 -30.99986111111111,31.000138888888888 -30.99986111111111,31.000138888888888 -31.499999999999996,30.5 -31.499999999999996))
s33_e017_1arc_v3.sw;POLYGON((16.99986111111111 -33.000138888888884,16.99986111111111 -32.5,17.5 -32.5,17.5 -33.000138888888884,16.99986111111111 -33.000138888888884))
s33_e017_1arc_v3.nw;POLYGON((16.99986111111111 -32.5,16.99986111111111 -31.99986111111111,17.5 -31.99986111111111,17.5 -32.5,16.99986111111111 -32.5))
s33_e017_1arc_v3.se;POLYGON((17.5 -33.000138888888884,17.5 -32.5,18.000138888888888 -32.5,18.000138888888888 -33.000138888888884,17.5 -33.000138888888884))
s33_e017_1arc_v3.ne;POLYGON((17.5 -32.5,17.5 -31.99986111111111,18.000138888888888 -31.99986111111111,18.000138888888888 -32.5,17.5 -32.5))
s33_e018_1arc_v3.sw;POLYGON((17.99986111111111 -33.000138888888884,17.99986111111111 -32.5,18.5 -32.5,18.5 -33.000138888888884,17.99986111111111 -33.000138888888884))
s33_e018_1arc_v3.nw;POLYGON((17.99986111111111 -32.5,17.99986111111111 -31.99986111111111,18.5 -31.99986111111111,18.5 -32.5,17.99986111111111 -32.5))
s33_e018_1arc_v3.se;POLYGON((18.5 -33.000138888888884,18.5 -32.5,19.000138888888888 -32.5,19.000138888888888 -33.000138888888884,18.5 -33.000138888888884))
s33_e018_1arc_v3.ne;POLYGON((18.5 -32.5,18.5 -31.99986111111111,19.000138888888888 -31.99986111111111,19.000138888888888 -32.5,18.5 -32.5))
s33_e019_1arc_v3.sw;POLYGON((18.99986111111111 -33.000138888888884,18.99986111111111 -32.5,19.5 -32.5,19.5 -33.000138888888884,18.99986111111111 -33.000138888888884))
s33_e019_1arc_v3.nw;POLYGON((18.99986111111111 -32.5,18.99986111111111 -31.99986111111111,19.5 -31.99986111111111,19.5 -32.5,18.99986111111111 -32.5))
s33_e019_1arc_v3.se;POLYGON((19.5 -33.000138888888884,19.5 -32.5,20.000138888888888 -32.5,20.000138888888888 -33.000138888888884,19.5 -33.000138888888884))
s33_e019_1arc_v3.ne;POLYGON((19.5 -32.5,19.5 -31.99986111111111,20.000138888888888 -31.99986111111111,20.000138888888888 -32.5,19.5 -32.5))
s33_e020_1arc_v3.sw;POLYGON((19.99986111111111 -33.000138888888884,19.99986111111111 -32.5,20.5 -32.5,20.5 -33.000138888888884,19.99986111111111 -33.000138888888884))
s33_e020_1arc_v3.nw;POLYGON((19.99986111111111 -32.5,19.99986111111111 -31.99986111111111,20.5 -31.99986111111111,20.5 -32.5,19.99986111111111 -32.5))
s33_e020_1arc_v3.se;POLYGON((20.5 -33.000138888888884,20.5 -32.5,21.000138888888888 -32.5,21.000138888888888 -33.000138888888884,20.5 -33.000138888888884))
s33_e020_1arc_v3.ne;POLYGON((20.5 -32.5,20.5 -31.99986111111111,21.000138888888888 -31.99986111111111,21.000138888888888 -32.5,20.5 -32.5))
s33_e021_1arc_v3.sw;POLYGON((20.99986111111111 -33.000138888888884,20.99986111111111 -32.5,21.5 -32.5,21.5 -33.000138888888884,20.99986111111111 -33.000138888888884))
s33_e021_1arc_v3.nw;POLYGON((20.99986111111111 -32.5,20.99986111111111 -31.99986111111111,21.5 -31.99986111111111,21.5 -32.5,20.99986111111111 -32.5))
s33_e021_1arc_v3.se;POLYGON((21.5 -33.000138888888884,21.5 -32.5,22.000138888888888 -32.5,22.000138888888888 -33.000138888888884,21.5 -33.000138888888884))
s33_e021_1arc_v3.ne;POLYGON((21.5 -32.5,21.5 -31.99986111111111,22.000138888888888 -31.99986111111111,22.000138888888888 -32.5,21.5 -32.5))
s33_e022_1arc_v3.sw;POLYGON((21.99986111111111 -33.000138888888884,21.99986111111111 -32.5,22.5 -32.5,22.5 -33.000138888888884,21.99986111111111 -33.000138888888884))
s33_e022_1arc_v3.nw;POLYGON((21.99986111111111 -32.5,21.99986111111111 -31.99986111111111,22.5 -31.99986111111111,22.5 -32.5,21.99986111111111 -32.5))
s33_e022_1arc_v3.se;POLYGON((22.5 -33.000138888888884,22.5 -32.5,23.000138888888888 -32.5,23.000138888888888 -33.000138888888884,22.5 -33.000138888888884))
s33_e022_1arc_v3.ne;POLYGON((22.5 -32.5,22.5 -31.99986111111111,23.000138888888888 -31.99986111111111,23.000138888888888 -32.5,22.5 -32.5))
s33_e023_1arc_v3.sw;POLYGON((22.99986111111111 -33.000138888888884,22.99986111111111 -32.5,23.5 -32.5,23.5 -33.000138888888884,22.99986111111111 -33.000138888888884))
s33_e023_1arc_v3.nw;POLYGON((22.99986111111111 -32.5,22.99986111111111 -31.99986111111111,23.5 -31.99986111111111,23.5 -32.5,22.99986111111111 -32.5))
s33_e023_1arc_v3.se;POLYGON((23.5 -33.000138888888884,23.5 -32.5,24.000138888888888 -32.5,24.000138888888888 -33.000138888888884,23.5 -33.000138888888884))
s33_e023_1arc_v3.ne;POLYGON((23.5 -32.5,23.5 -31.99986111111111,24.000138888888888 -31.99986111111111,24.000138888888888 -32.5,23.5 -32.5))
s33_e024_1arc_v3.sw;POLYGON((23.99986111111111 -33.000138888888884,23.99986111111111 -32.5,24.5 -32.5,24.5 -33.000138888888884,23.99986111111111 -33.000138888888884))
s33_e024_1arc_v3.nw;POLYGON((23.99986111111111 -32.5,23.99986111111111 -31.99986111111111,24.5 -31.99986111111111,24.5 -32.5,23.99986111111111 -32.5))
s33_e024_1arc_v3.se;POLYGON((24.5 -33.000138888888884,24.5 -32.5,25.000138888888888 -32.5,25.000138888888888 -33.000138888888884,24.5 -33.000138888888884))
s33_e024_1arc_v3.ne;POLYGON((24.5 -32.5,24.5 -31.99986111111111,25.000138888888888 -31.99986111111111,25.000138888888888 -32.5,24.5 -32.5))
s33_e025_1arc_v3.sw;POLYGON((24.99986111111111 -33.000138888888884,24.99986111111111 -32.5,25.5 -32.5,25.5 -33.000138888888884,24.99986111111111 -33.000138888888884))
s33_e025_1arc_v3.nw;POLYGON((24.99986111111111 -32.5,24.99986111111111 -31.99986111111111,25.5 -31.99986111111111,25.5 -32.5,24.99986111111111 -32.5))
s33_e025_1arc_v3.se;POLYGON((25.5 -33.000138888888884,25.5 -32.5,26.000138888888888 -32.5,26.000138888888888 -33.000138888888884,25.5 -33.000138888888884))
s33_e025_1arc_v3.ne;POLYGON((25.5 -32.5,25.5 -31.99986111111111,26.000138888888888 -31.99986111111111,26.000138888888888 -32.5,25.5 -32.5))
s33_e026_1arc_v3.sw;POLYGON((25.99986111111111 -33.000138888888884,25.99986111111111 -32.5,26.5 -32.5,26.5 -33.000138888888884,25.99986111111111 -33.000138888888884))
s33_e026_1arc_v3.nw;POLYGON((25.99986111111111 -32.5,25.99986111111111 -31.99986111111111,26.5 -31.99986111111111,26.5 -32.5,25.99986111111111 -32.5))
s33_e026_1arc_v3.se;POLYGON((26.5 -33.000138888888884,26.5 -32.5,27.000138888888888 -32.5,27.000138888888888 -33.000138888888884,26.5 -33.000138888888884))
s33_e026_1arc_v3.ne;POLYGON((26.5 -32.5,26.5 -31.99986111111111,27.000138888888888 -31.99986111111111,27.000138888888888 -32.5,26.5 -32.5))
s33_e027_1arc_v3.sw;POLYGON((26.99986111111111 -33.000138888888884,26.99986111111111 -32.5,27.5 -32.5,27.5 -33.000138888888884,26.99986111111111 -33.000138888888884))
s33_e027_1arc_v3.nw;POLYGON((26.99986111111111 -32.5,26.99986111111111 -31.99986111111111,27.5 -31.99986111111111,27.5 -32.5,26.99986111111111 -32.5))
s33_e027_1arc_v3.se;POLYGON((27.5 -33.000138888888884,27.5 -32.5,28.000138888888888 -32.5,28.000138888888888 -33.000138888888884,27.5 -33.000138888888884))
s33_e027_1arc_v3.ne;POLYGON((27.5 -32.5,27.5 -31.99986111111111,28.000138888888888 -31.99986111111111,28.000138888888888 -32.5,27.5 -32.5))
s33_e028_1arc_v3.sw;POLYGON((27.99986111111111 -33.000138888888884,27.99986111111111 -32.5,28.5 -32.5,28.5 -33.000138888888884,27.99986111111111 -33.000138888888884))
s33_e028_1arc_v3.nw;POLYGON((27.99986111111111 -32.5,27.99986111111111 -31.99986111111111,28.5 -31.99986111111111,28.5 -32.5,27.99986111111111 -32.5))
s33_e028_1arc_v3.se;POLYGON((28.5 -33.000138888888884,28.5 -32.5,29.000138888888888 -32.5,29.000138888888888 -33.000138888888884,28.5 -33.000138888888884))
s33_e028_1arc_v3.ne;POLYGON((28.5 -32.5,28.5 -31.99986111111111,29.000138888888888 -31.99986111111111,29.000138888888888 -32.5,28.5 -32.5))
s33_e029_1arc_v3.sw;POLYGON((28.99986111111111 -33.000138888888884,28.99986111111111 -32.5,29.5 -32.5,29.5 -33.000138888888884,28.99986111111111 -33.000138888888884))
s33_e029_1arc_v3.nw;POLYGON((28.99986111111111 -32.5,28.99986111111111 -31.99986111111111,29.5 -31.99986111111111,29.5 -32.5,28.99986111111111 -32.5))
s33_e029_1arc_v3.se;POLYGON((29.5 -33.000138888888884,29.5 -32.5,30.000138888888888 -32.5,30.000138888888888 -33.000138888888884,29.5 -33.000138888888884))
s33_e029_1arc_v3.ne;POLYGON((29.5 -32.5,29.5 -31.99986111111111,30.000138888888888 -31.99986111111111,30.000138888888888 -32.5,29.5 -32.5))
s34_e017_1arc_v3.sw;POLYGON((16.99986111111111 -34.000138888888884,16.99986111111111 -33.5,17.5 -33.5,17.5 -34.000138888888884,16.99986111111111 -34.000138888888884))
s34_e017_1arc_v3.nw;POLYGON((16.99986111111111 -33.5,16.99986111111111 -32.99986111111111,17.5 -32.99986111111111,17.5 -33.5,16.99986111111111 -33.5))
s34_e017_1arc_v3.se;POLYGON((17.5 -34.000138888888884,17.5 -33.5,18.000138888888888 -33.5,18.000138888888888 -34.000138888888884,17.5 -34.000138888888884))
s34_e017_1arc_v3.ne;POLYGON((17.5 -33.5,17.5 -32.99986111111111,18.000138888888888 -32.99986111111111,18.000138888888888 -33.5,17.5 -33.5))
s34_e018_1arc_v3.sw;POLYGON((17.99986111111111 -34.000138888888884,17.99986111111111 -33.5,18.5 -33.5,18.5 -34.000138888888884,17.99986111111111 -34.000138888888884))
s34_e018_1arc_v3.nw;POLYGON((17.99986111111111 -33.5,17.99986111111111 -32.99986111111111,18.5 -32.99986111111111,18.5 -33.5,17.99986111111111 -33.5))
s34_e018_1arc_v3.se;POLYGON((18.5 -34.000138888888884,18.5 -33.5,19.000138888888888 -33.5,19.000138888888888 -34.000138888888884,18.5 -34.000138888888884))
s34_e018_1arc_v3.ne;POLYGON((18.5 -33.5,18.5 -32.99986111111111,19.000138888888888 -32.99986111111111,19.000138888888888 -33.5,18.5 -33.5))
s34_e019_1arc_v3.sw;POLYGON((18.99986111111111 -34.000138888888884,18.99986111111111 -33.5,19.5 -33.5,19.5 -34.000138888888884,18.99986111111111 -34.000138888888884))
s34_e019_1arc_v3.nw;POLYGON((18.99986111111111 -33.5,18.99986111111111 -32.99986111111111,19.5 -32.99986111111111,19.5 -33.5,18.99986111111111 -33.5))
s34_e019_1arc_v3.se;POLYGON((19.5 -34.000138888888884,19.5 -33.5,20.000138888888888 -33.5,20.000138888888888 -34.000138888888884,19.5 -34.000138888888884))
s34_e019_1arc_v3.ne;POLYGON((19.5 -33.5,19.5 -32.99986111111111,20.000138888888888 -32.99986111111111,20.000138888888888 -33.5,19.5 -33.5))
s34_e020_1arc_v3.sw;POLYGON((19.99986111111111 -34.000138888888884,19.99986111111111 -33.5,20.5 -33.5,20.5 -34.000138888888884,19.99986111111111 -34.000138888888884))
s34_e020_1arc_v3.nw;POLYGON((19.99986111111111 -33.5,19.99986111111111 -32.99986111111111,20.5 -32.99986111111111,20.5 -33.5,19.99986111111111 -33.5))
s34_e020_1arc_v3.se;POLYGON((20.5 -34.000138888888884,20.5 -33.5,21.000138888888888 -33.5,21.000138888888888 -34.000138888888884,20.5 -34.000138888888884))
s34_e020_1arc_v3.ne;POLYGON((20.5 -33.5,20.5 -32.99986111111111,21.000138888888888 -32.99986111111111,21.000138888888888 -33.5,20.5 -33.5))
s34_e021_1arc_v3.sw;POLYGON((20.99986111111111 -34.000138888888884,20.99986111111111 -33.5,21.5 -33.5,21.5 -34.000138888888884,20.99986111111111 -34.000138888888884))
s34_e021_1arc_v3.nw;POLYGON((20.99986111111111 -33.5,20.99986111111111 -32.99986111111111,21.5 -32.99986111111111,21.5 -33.5,20.99986111111111 -33.5))
s34_e021_1arc_v3.se;POLYGON((21.5 -34.000138888888884,21.5 -33.5,22.000138888888888 -33.5,22.000138888888888 -34.000138888888884,21.5 -34.000138888888884))
s34_e021_1arc_v3.ne;POLYGON((21.5 -33.5,21.5 -32.99986111111111,22.000138888888888 -32.99986111111111,22.000138888888888 -33.5,21.5 -33.5))
s34_e022_1arc_v3.sw;POLYGON((21.99986111111111 -34.000138888888884,21.99986111111111 -33.5,22.5 -33.5,22.5 -34.000138888888884,21.99986111111111 -34.000138888888884))
s34_e022_1arc_v3.nw;POLYGON((21.99986111111111 -33.5,21.99986111111111 -32.99986111111111,22.5 -32.99986111111111,22.5 -33.5,21.99986111111111 -33.5))
s34_e022_1arc_v3.se;POLYGON((22.5 -34.000138888888884,22.5 -33.5,23.000138888888888 -33.5,23.000138888888888 -34.000138888888884,22.5 -34.000138888888884))
s34_e022_1arc_v3.ne;POLYGON((22.5 -33.5,22.5 -32.99986111111111,23.000138888888888 -32.99986111111111,23.000138888888888 -33.5,22.5 -33.5))
s34_e023_1arc_v3.sw;POLYGON((22.99986111111111 -34.000138888888884,22.99986111111111 -33.5,23.5 -33.5,23.5 -34.000138888888884,22.99986111111111 -34.000138888888884))
s34_e023_1arc_v3.nw;POLYGON((22.99986111111111 -33.5,22.99986111111111 -32.99986111111111,23.5 -32.99986111111111,23.5 -33.5,22.99986111111111 -33.5))
s34_e023_1arc_v3.se;POLYGON((23.5 -34.000138888888884,23.5 -33.5,24.000138888888888 -33.5,24.000138888888888 -34.000138888888884,23.5 -34.000138888888884))
s34_e023_1arc_v3.ne;POLYGON((23.5 -33.5,23.5 -32.99986111111111,24.000138888888888 -32.99986111111111,24.000138888888888 -33.5,23.5 -33.5))
s34_e024_1arc_v3.sw;POLYGON((23.99986111111111 -34.000138888888884,23.99986111111111 -33.5,24.5 -33.5,24.5 -34.000138888888884,23.99986111111111 -34.000138888888884))
s34_e024_1arc_v3.nw;POLYGON((23.99986111111111 -33.5,23.99986111111111 -32.99986111111111,24.5 -32.99986111111111,24.5 -33.5,23.99986111111111 -33.5))
s34_e024_1arc_v3.se;POLYGON((24.5 -34.000138888888884,24.5 -33.5,25.000138888888888 -33.5,25.000138888888888 -34.000138888888884,24.5 -34.000138888888884))
s34_e024_1arc_v3.ne;POLYGON((24.5 -33.5,24.5 -32.99986111111111,25.000138888888888 -32.99986111111111,25.000138888888888 -33.5,24.5 -33.5))
s34_e025_1arc_v3.sw;POLYGON((24.99986111111111 -34.000138888888884,24.99986111111111 -33.5,25.5 -33.5,25.5 -34.000138888888884,24.99986111111111 -34.000138888888884))
s34_e025_1arc_v3.nw;POLYGON((24.99986111111111 -33.5,24.99986111111111 -32.99986111111111,25.5 -32.99986111111111,25.5 -33.5,24.99986111111111 -33.5))
s34_e025_1arc_v3.se;POLYGON((25.5 -34.000138888888884,25.5 -33.5,26.000138888888888 -33.5,26.000138888888888 -34.000138888888884,25.5 -34.000138888888884))
s34_e025_1arc_v3.ne;POLYGON((25.5 -33.5,25.5 -32.99986111111111,26.000138888888888 -32.99986111111111,26.000138888888888 -33.5,25.5 -33.5))
s34_e026_1arc_v3.sw;POLYGON((25.99986111111111 -34.000138888888884,25.99986111111111 -33.5,26.5 -33.5,26.5 -34.000138888888884,25.99986111111111 -34.000138888888884))
s34_e026_1arc_v3.nw;POLYGON((25.99986111111111 -33.5,25.99986111111111 -32.99986111111111,26.5 -32.99986111111111,26.5 -33.5,25.99986111111111 -33.5))
s34_e026_1arc_v3.se;POLYGON((26.5 -34.000138888888884,26.5 -33.5,27.000138888888888 -33.5,27.000138888888888 -34.000138888888884,26.5 -34.000138888888884))
s34_e026_1arc_v3.ne;POLYGON((26.5 -33.5,26.5 -32.99986111111111,27.000138888888888 -32.99986111111111,27.000138888888888 -33.5,26.5 -33.5))
s34_e027_1arc_v3.sw;POLYGON((26.99986111111111 -34.000138888888884,26.99986111111111 -33.5,27.5 -33.5,27.5 -34.000138888888884,26.99986111111111 -34.000138888888884))
s34_e027_1arc_v3.nw;POLYGON((26.99986111111111 -33.5,26.99986111111111 -32.99986111111111,27.5 -32.99986111111111,27.5 -33.5,26.99986111111111 -33.5))
s34_e027_1arc_v3.se;POLYGON((27.5 -34.000138888888884,27.5 -33.5,28.000138888888888 -33.5,28.000138888888888 -34.000138888888884,27.5 -34.000138888888884))
s34_e027_1arc_v3.ne;POLYGON((27.5 -33.5,27.5 -32.99986111111111,28.000138888888888 -32.99986111111111,28.000138888888888 -33.5,27.5 -33.5))
s35_e018_1arc_v3.sw;POLYGON((17.99986111111111 -35.000138888888884,17.99986111111111 -34.5,18.5 -34.5,18.5 -35.000138888888884,17.99986111111111 -35.000138888888884))
s35_e018_1arc_v3.nw;POLYGON((17.99986111111111 -34.5,17.99986111111111 -33.99986111111111,18.5 -33.99986111111111,18.5 -34.5,17.99986111111111 -34.5))
s35_e018_1arc_v3.se;POLYGON((18.5 -35.000138888888884,18.5 -34.5,19.000138888888888 -34.5,19.000138888888888 -35.000138888888884,18.5 -35.000138888888884))
s35_e018_1arc_v3.ne;POLYGON((18.5 -34.5,18.5 -33.99986111111111,19.000138888888888 -33.99986111111111,19.000138888888888 -34.5,18.5 -34.5))
s35_e019_1arc_v3.sw;POLYGON((18.99986111111111 -35.000138888888884,18.99986111111111 -34.5,19.5 -34.5,19.5 -35.000138888888884,18.99986111111111 -35.000138888888884))
s35_e019_1arc_v3.nw;POLYGON((18.99986111111111 -34.5,18.99986111111111 -33.99986111111111,19.5 -33.99986111111111,19.5 -34.5,18.99986111111111 -34.5))
s35_e019_1arc_v3.se;POLYGON((19.5 -35.000138888888884,19.5 -34.5,20.000138888888888 -34.5,20.000138888888888 -35.000138888888884,19.5 -35.000138888888884))
s35_e019_1arc_v3.ne;POLYGON((19.5 -34.5,19.5 -33.99986111111111,20.000138888888888 -33.99986111111111,20.000138888888888 -34.5,19.5 -34.5))
s35_e020_1arc_v3.sw;POLYGON((19.99986111111111 -35.000138888888884,19.99986111111111 -34.5,20.5 -34.5,20.5 -35.000138888888884,19.99986111111111 -35.000138888888884))
s35_e020_1arc_v3.nw;POLYGON((19.99986111111111 -34.5,19.99986111111111 -33.99986111111111,20.5 -33.99986111111111,20.5 -34.5,19.99986111111111 -34.5))
s35_e020_1arc_v3.se;POLYGON((20.5 -35.000138888888884,20.5 -34.5,21.000138888888888 -34.5,21.000138888888888 -35.000138888888884,20.5 -35.000138888888884))
s35_e020_1arc_v3.ne;POLYGON((20.5 -34.5,20.5 -33.99986111111111,21.000138888888888 -33.99986111111111,21.000138888888888 -34.5,20.5 -34.5))
s35_e021_1arc_v3.sw;POLYGON((20.99986111111111 -35.000138888888884,20.99986111111111 -34.5,21.5 -34.5,21.5 -35.000138888888884,20.99986111111111 -35.000138888888884))
s35_e021_1arc_v3.nw;POLYGON((20.99986111111111 -34.5,20.99986111111111 -33.99986111111111,21.5 -33.99986111111111,21.5 -34.5,20.99986111111111 -34.5))
s35_e021_1arc_v3.se;POLYGON((21.5 -35.000138888888884,21.5 -34.5,22.000138888888888 -34.5,22.000138888888888 -35.000138888888884,21.5 -35.000138888888884))
s35_e021_1arc_v3.ne;POLYGON((21.5 -34.5,21.5 -33.99986111111111,22.000138888888888 -33.99986111111111,22.000138888888888 -34.5,21.5 -34.5))
s35_e022_1arc_v3.sw;POLYGON((21.99986111111111 -35.000138888888884,21.99986111111111 -34.5,22.5 -34.5,22.5 -35.000138888888884,21.99986111111111 -35.000138888888884))
s35_e022_1arc_v3.nw;POLYGON((21.99986111111111 -34.5,21.99986111111111 -33.99986111111111,22.5 -33.99986111111111,22.5 -34.5,21.99986111111111 -34.5))
s35_e022_1arc_v3.se;POLYGON((22.5 -35.000138888888884,22.5 -34.5,23.000138888888888 -34.5,23.000138888888888 -35.000138888888884,22.5 -35.000138888888884))
s35_e022_1arc_v3.ne;POLYGON((22.5 -34.5,22.5 -33.99986111111111,23.000138888888888 -33.99986111111111,23.000138888888888 -34.5,22.5 -34.5))
s35_e023_1arc_v3.sw;POLYGON((22.99986111111111 -35.000138888888884,22.99986111111111 -34.5,23.5 -34.5,23.5 -35.000138888888884,22.99986111111111 -35.000138888888884))
s35_e023_1arc_v3.nw;POLYGON((22.99986111111111 -34.5,22.99986111111111 -33.99986111111111,23.5 -33.99986111111111,23.5 -34.5,22.99986111111111 -34.5))
s35_e023_1arc_v3.se;POLYGON((23.5 -35.000138888888884,23.5 -34.5,24.000138888888888 -34.5,24.000138888888888 -35.000138888888884,23.5 -35.000138888888884))
s35_e023_1arc_v3.ne;POLYGON((23.5 -34.5,23.5 -33.99986111111111,24.000138888888888 -33.99986111111111,24.000138888888888 -34.5,23.5 -34.5))
s35_e024_1arc_v3.sw;POLYGON((23.99986111111111 -35.000138888888884,23.99986111111111 -34.5,24.5 -34.5,24.5 -35.000138888888884,23.99986111111111 -35.000138888888884))
s35_e024_1arc_v3.nw;POLYGON((23.99986111111111 -34.5,23.99986111111111 -33.99986111111111,24.5 -33.99986111111111,24.5 -34.5,23.99986111111111 -34.5))
s35_e024_1arc_v3.se;POLYGON((24.5 -35.000138888888884,24.5 -34.5,25.000138888888888 -34.5,25.000138888888888 -35.000138888888884,24.5 -35.000138888888884))
s35_e024_1arc_v3.ne;POLYGON((24.5 -34.5,24.5 -33.99986111111111,25.000138888888888 -33.99986111111111,25.000138888888888 -34.5,24.5 -34.5))
s35_e025_1arc_v3.sw;POLYGON((24.99986111111111 -35.000138888888884,24.99986111111111 -34.5,25.5 -34.5,25.5 -35.000138888888884,24.99986111111111 -35.000138888888884))
s35_e025_1arc_v3.nw;POLYGON((24.99986111111111 -34.5,24.99986111111111 -33.99986111111111,25.5 -33.99986111111111,25.5 -34.5,24.99986111111111 -34.5))
s35_e025_1arc_v3.se;POLYGON((25.5 -35.000138888888884,25.5 -34.5,26.000138888888888 -34.5,26.000138888888888 -35.000138888888884,25.5 -35.000138888888884))
s35_e025_1arc_v3.ne;POLYGON((25.5 -34.5,25.5 -33.99986111111111,26.000138888888888 -33.99986111111111,26.000138888888888 -34.5,25.5 -34.5))
