bytes,name,curve,compression,bittransposed
3238396,s29_e026_1arc_v3.sw,Morton,BWT77,False
2193494,s29_e026_1arc_v3.sw,Morton,BWTW,False
1605467,s29_e026_1arc_v3.sw,Morton,BZIP2,False
2406232,s29_e026_1arc_v3.sw,Morton,GZIP,False
6315177,s29_e026_1arc_v3.sw,Morton,HFF,False
3302982,s29_e026_1arc_v3.sw,Morton,LZ77,False
2847962,s29_e026_1arc_v3.sw,Morton,LZO,False
2676341,s29_e026_1arc_v3.sw,Morton,LZW,False
8867775,s29_e026_1arc_v3.sw,Morton,RLE,False
8153010,s29_e026_1arc_v3.sw,Raster,RLE,False
2934269,s29_e027_1arc_v3.ne,Raster,BWT77,False
1884562,s29_e027_1arc_v3.ne,Raster,BWTW,False
1354124,s29_e027_1arc_v3.ne,Raster,BZIP2,False
3674524,s29_e027_1arc_v3.ne,Gray,BWT77,False
2539322,s29_e027_1arc_v3.ne,Gray,BWTW,False
1820567,s29_e027_1arc_v3.ne,Gray,BZIP2,False
2759950,s29_e027_1arc_v3.ne,Gray,GZIP,False
6733670,s29_e027_1arc_v3.ne,Gray,HFF,False
3741359,s29_e027_1arc_v3.ne,Gray,LZ77,False
3143573,s29_e027_1arc_v3.ne,Gray,LZO,False
3231870,s29_e027_1arc_v3.ne,Gray,LZW,False
8963361,s29_e027_1arc_v3.ne,Gray,RLE,False
2593762,s29_e027_1arc_v3.ne,Raster,GZIP,False
3101130,s29_e027_1arc_v3.ne,Hilbert,BWT77,False
2049615,s29_e027_1arc_v3.ne,Hilbert,BWTW,False
1481533,s29_e027_1arc_v3.ne,Hilbert,BZIP2,False
2479969,s29_e027_1arc_v3.ne,Hilbert,GZIP,False
6733670,s29_e027_1arc_v3.ne,Hilbert,HFF,False
3356508,s29_e027_1arc_v3.ne,Hilbert,LZ77,False
2899192,s29_e027_1arc_v3.ne,Hilbert,LZO,False
2934876,s29_e027_1arc_v3.ne,Hilbert,LZW,False
8350938,s29_e027_1arc_v3.ne,Hilbert,RLE,False
6733670,s29_e027_1arc_v3.ne,Raster,HFF,False
3362540,s29_e027_1arc_v3.ne,Raster,LZ77,False
3083500,s29_e027_1arc_v3.ne,Raster,LZO,False
4072389,s29_e027_1arc_v3.ne,Raster,LZW,False
3529369,s29_e027_1arc_v3.ne,Morton,BWT77,False
2421289,s29_e027_1arc_v3.ne,Morton,BWTW,False
1736757,s29_e027_1arc_v3.ne,Morton,BZIP2,False
2674224,s29_e027_1arc_v3.ne,Morton,GZIP,False
6733670,s29_e027_1arc_v3.ne,Morton,HFF,False
3624166,s29_e027_1arc_v3.ne,Morton,LZ77,False
3077657,s29_e027_1arc_v3.ne,Morton,LZO,False
3151519,s29_e027_1arc_v3.ne,Morton,LZW,False
8971782,s29_e027_1arc_v3.ne,Morton,RLE,False
8178573,s29_e027_1arc_v3.ne,Raster,RLE,False
2826775,s29_e027_1arc_v3.nw,Raster,BWT77,False
1810259,s29_e027_1arc_v3.nw,Raster,BWTW,False
1324977,s29_e027_1arc_v3.nw,Raster,BZIP2,False
3439502,s29_e027_1arc_v3.nw,Gray,BWT77,False
2357735,s29_e027_1arc_v3.nw,Gray,BWTW,False
1711509,s29_e027_1arc_v3.nw,Gray,BZIP2,False
2568155,s29_e027_1arc_v3.nw,Gray,GZIP,False
6311532,s29_e027_1arc_v3.nw,Gray,HFF,False
3471380,s29_e027_1arc_v3.nw,Gray,LZ77,False
2990122,s29_e027_1arc_v3.nw,Gray,LZO,False
2987284,s29_e027_1arc_v3.nw,Gray,LZW,False
8804721,s29_e027_1arc_v3.nw,Gray,RLE,False
2402521,s29_e027_1arc_v3.nw,Raster,GZIP,False
2957742,s29_e027_1arc_v3.nw,Hilbert,BWT77,False
1942217,s29_e027_1arc_v3.nw,Hilbert,BWTW,False
1419248,s29_e027_1arc_v3.nw,Hilbert,BZIP2,False
2321900,s29_e027_1arc_v3.nw,Hilbert,GZIP,False
6311532,s29_e027_1arc_v3.nw,Hilbert,HFF,False
3156929,s29_e027_1arc_v3.nw,Hilbert,LZ77,False
2772984,s29_e027_1arc_v3.nw,Hilbert,LZO,False
2710044,s29_e027_1arc_v3.nw,Hilbert,LZW,False
8213196,s29_e027_1arc_v3.nw,Hilbert,RLE,False
6311532,s29_e027_1arc_v3.nw,Raster,HFF,False
3196909,s29_e027_1arc_v3.nw,Raster,LZ77,False
2931776,s29_e027_1arc_v3.nw,Raster,LZO,False
3596086,s29_e027_1arc_v3.nw,Raster,LZW,False
3314244,s29_e027_1arc_v3.nw,Morton,BWT77,False
2254472,s29_e027_1arc_v3.nw,Morton,BWTW,False
1640026,s29_e027_1arc_v3.nw,Morton,BZIP2,False
2502391,s29_e027_1arc_v3.nw,Morton,GZIP,False
6311532,s29_e027_1arc_v3.nw,Morton,HFF,False
3381656,s29_e027_1arc_v3.nw,Morton,LZ77,False
2935125,s29_e027_1arc_v3.nw,Morton,LZO,False
2908506,s29_e027_1arc_v3.nw,Morton,LZW,False
8805384,s29_e027_1arc_v3.nw,Morton,RLE,False
8022525,s29_e027_1arc_v3.nw,Raster,RLE,False
3245050,s29_e027_1arc_v3.se,Raster,BWT77,False
2156379,s29_e027_1arc_v3.se,Raster,BWTW,False
1513257,s29_e027_1arc_v3.se,Raster,BZIP2,False
4229660,s29_e027_1arc_v3.se,Gray,BWT77,False
2972274,s29_e027_1arc_v3.se,Gray,BWTW,False
2095452,s29_e027_1arc_v3.se,Gray,BZIP2,False
3170419,s29_e027_1arc_v3.se,Gray,GZIP,False
6713273,s29_e027_1arc_v3.se,Gray,HFF,False
4221661,s29_e027_1arc_v3.se,Gray,LZ77,False
3505981,s29_e027_1arc_v3.se,Gray,LZO,False
3689778,s29_e027_1arc_v3.se,Gray,LZW,False
9606645,s29_e027_1arc_v3.se,Gray,RLE,False
2960242,s29_e027_1arc_v3.se,Raster,GZIP,False
3565475,s29_e027_1arc_v3.se,Hilbert,BWT77,False
2421652,s29_e027_1arc_v3.se,Hilbert,BWTW,False
1712946,s29_e027_1arc_v3.se,Hilbert,BZIP2,False
2898852,s29_e027_1arc_v3.se,Hilbert,GZIP,False
6713273,s29_e027_1arc_v3.se,Hilbert,HFF,False
3792815,s29_e027_1arc_v3.se,Hilbert,LZ77,False
3256296,s29_e027_1arc_v3.se,Hilbert,LZO,False
3391136,s29_e027_1arc_v3.se,Hilbert,LZW,False
9081891,s29_e027_1arc_v3.se,Hilbert,RLE,False
6713273,s29_e027_1arc_v3.se,Raster,HFF,False
3664601,s29_e027_1arc_v3.se,Raster,LZ77,False
3404889,s29_e027_1arc_v3.se,Raster,LZO,False
4505737,s29_e027_1arc_v3.se,Raster,LZW,False
4061221,s29_e027_1arc_v3.se,Morton,BWT77,False
2836844,s29_e027_1arc_v3.se,Morton,BWTW,False
1989125,s29_e027_1arc_v3.se,Morton,BZIP2,False
3091732,s29_e027_1arc_v3.se,Morton,GZIP,False
6713273,s29_e027_1arc_v3.se,Morton,HFF,False
4099294,s29_e027_1arc_v3.se,Morton,LZ77,False
3432480,s29_e027_1arc_v3.se,Morton,LZO,False
3598452,s29_e027_1arc_v3.se,Morton,LZW,False
9619065,s29_e027_1arc_v3.se,Morton,RLE,False
8930982,s29_e027_1arc_v3.se,Raster,RLE,False
2946176,s29_e027_1arc_v3.sw,Raster,BWT77,False
1878125,s29_e027_1arc_v3.sw,Raster,BWTW,False
1339661,s29_e027_1arc_v3.sw,Raster,BZIP2,False
3692239,s29_e027_1arc_v3.sw,Gray,BWT77,False
2534869,s29_e027_1arc_v3.sw,Gray,BWTW,False
1813002,s29_e027_1arc_v3.sw,Gray,BZIP2,False
2742534,s29_e027_1arc_v3.sw,Gray,GZIP,False
6726867,s29_e027_1arc_v3.sw,Gray,HFF,False
3738426,s29_e027_1arc_v3.sw,Gray,LZ77,False
3116644,s29_e027_1arc_v3.sw,Gray,LZO,False
3205343,s29_e027_1arc_v3.sw,Gray,LZW,False
8785815,s29_e027_1arc_v3.sw,Gray,RLE,False
2586043,s29_e027_1arc_v3.sw,Raster,GZIP,False
3153335,s29_e027_1arc_v3.sw,Hilbert,BWT77,False
2062211,s29_e027_1arc_v3.sw,Hilbert,BWTW,False
1480137,s29_e027_1arc_v3.sw,Hilbert,BZIP2,False
2470768,s29_e027_1arc_v3.sw,Hilbert,GZIP,False
6726867,s29_e027_1arc_v3.sw,Hilbert,HFF,False
3369030,s29_e027_1arc_v3.sw,Hilbert,LZ77,False
2875417,s29_e027_1arc_v3.sw,Hilbert,LZO,False
2920915,s29_e027_1arc_v3.sw,Hilbert,LZW,False
8168154,s29_e027_1arc_v3.sw,Hilbert,RLE,False
6726867,s29_e027_1arc_v3.sw,Raster,HFF,False
3361667,s29_e027_1arc_v3.sw,Raster,LZ77,False
3064299,s29_e027_1arc_v3.sw,Raster,LZO,False
4071973,s29_e027_1arc_v3.sw,Raster,LZW,False
3556646,s29_e027_1arc_v3.sw,Morton,BWT77,False
2419111,s29_e027_1arc_v3.sw,Morton,BWTW,False
1724883,s29_e027_1arc_v3.sw,Morton,BZIP2,False
2665319,s29_e027_1arc_v3.sw,Morton,GZIP,False
6726867,s29_e027_1arc_v3.sw,Morton,HFF,False
3622091,s29_e027_1arc_v3.sw,Morton,LZ77,False
3054022,s29_e027_1arc_v3.sw,Morton,LZO,False
3136929,s29_e027_1arc_v3.sw,Morton,LZW,False
8800083,s29_e027_1arc_v3.sw,Morton,RLE,False
7987359,s29_e027_1arc_v3.sw,Raster,RLE,False
3421097,s29_e028_1arc_v3.ne,Raster,BWT77,False
2315478,s29_e028_1arc_v3.ne,Raster,BWTW,False
1612626,s29_e028_1arc_v3.ne,Raster,BZIP2,False
4534608,s29_e028_1arc_v3.ne,Gray,BWT77,False
3257560,s29_e028_1arc_v3.ne,Gray,BWTW,False
2234265,s29_e028_1arc_v3.ne,Gray,BZIP2,False
3350504,s29_e028_1arc_v3.ne,Gray,GZIP,False
6745776,s29_e028_1arc_v3.ne,Gray,HFF,False
4492797,s29_e028_1arc_v3.ne,Gray,LZ77,False
3715492,s29_e028_1arc_v3.ne,Gray,LZO,False
3961892,s29_e028_1arc_v3.ne,Gray,LZW,False
9917796,s29_e028_1arc_v3.ne,Gray,RLE,False
3131004,s29_e028_1arc_v3.ne,Raster,GZIP,False
3825022,s29_e028_1arc_v3.ne,Hilbert,BWT77,False
2660364,s29_e028_1arc_v3.ne,Hilbert,BWTW,False
1824845,s29_e028_1arc_v3.ne,Hilbert,BZIP2,False
3079272,s29_e028_1arc_v3.ne,Hilbert,GZIP,False
6745776,s29_e028_1arc_v3.ne,Hilbert,HFF,False
4064606,s29_e028_1arc_v3.ne,Hilbert,LZ77,False
3454871,s29_e028_1arc_v3.ne,Hilbert,LZO,False
3660599,s29_e028_1arc_v3.ne,Hilbert,LZW,False
9429384,s29_e028_1arc_v3.ne,Hilbert,RLE,False
6745776,s29_e028_1arc_v3.ne,Raster,HFF,False
3914442,s29_e028_1arc_v3.ne,Raster,LZ77,False
3589073,s29_e028_1arc_v3.ne,Raster,LZO,False
4684046,s29_e028_1arc_v3.ne,Raster,LZW,False
4352064,s29_e028_1arc_v3.ne,Morton,BWT77,False
3107303,s29_e028_1arc_v3.ne,Morton,BWTW,False
2122870,s29_e028_1arc_v3.ne,Morton,BZIP2,False
3271059,s29_e028_1arc_v3.ne,Morton,GZIP,False
6745776,s29_e028_1arc_v3.ne,Morton,HFF,False
4374814,s29_e028_1arc_v3.ne,Morton,LZ77,False
3640104,s29_e028_1arc_v3.ne,Morton,LZO,False
3872608,s29_e028_1arc_v3.ne,Morton,LZW,False
9931107,s29_e028_1arc_v3.ne,Morton,RLE,False
9336705,s29_e028_1arc_v3.ne,Raster,RLE,False
3448436,s29_e028_1arc_v3.nw,Raster,BWT77,False
2342774,s29_e028_1arc_v3.nw,Raster,BWTW,False
1631204,s29_e028_1arc_v3.nw,Raster,BZIP2,False
4528890,s29_e028_1arc_v3.nw,Gray,BWT77,False
3251948,s29_e028_1arc_v3.nw,Gray,BWTW,False
2234784,s29_e028_1arc_v3.nw,Gray,BZIP2,False
3346612,s29_e028_1arc_v3.nw,Gray,GZIP,False
6693990,s29_e028_1arc_v3.nw,Gray,HFF,False
4491082,s29_e028_1arc_v3.nw,Gray,LZ77,False
3704243,s29_e028_1arc_v3.nw,Gray,LZO,False
3940671,s29_e028_1arc_v3.nw,Gray,LZW,False
9969015,s29_e028_1arc_v3.nw,Gray,RLE,False
3120841,s29_e028_1arc_v3.nw,Raster,GZIP,False
3825687,s29_e028_1arc_v3.nw,Hilbert,BWT77,False
2662377,s29_e028_1arc_v3.nw,Hilbert,BWTW,False
1829938,s29_e028_1arc_v3.nw,Hilbert,BZIP2,False
3071006,s29_e028_1arc_v3.nw,Hilbert,GZIP,False
6693990,s29_e028_1arc_v3.nw,Hilbert,HFF,False
4054543,s29_e028_1arc_v3.nw,Hilbert,LZ77,False
3448419,s29_e028_1arc_v3.nw,Hilbert,LZO,False
3636955,s29_e028_1arc_v3.nw,Hilbert,LZW,False
9472800,s29_e028_1arc_v3.nw,Hilbert,RLE,False
6693990,s29_e028_1arc_v3.nw,Raster,HFF,False
3912861,s29_e028_1arc_v3.nw,Raster,LZ77,False
3577534,s29_e028_1arc_v3.nw,Raster,LZO,False
4591149,s29_e028_1arc_v3.nw,Raster,LZW,False
4343712,s29_e028_1arc_v3.nw,Morton,BWT77,False
3102931,s29_e028_1arc_v3.nw,Morton,BWTW,False
2118659,s29_e028_1arc_v3.nw,Morton,BZIP2,False
3271888,s29_e028_1arc_v3.nw,Morton,GZIP,False
6693990,s29_e028_1arc_v3.nw,Morton,HFF,False
4364753,s29_e028_1arc_v3.nw,Morton,LZ77,False
3635301,s29_e028_1arc_v3.nw,Morton,LZO,False
3847338,s29_e028_1arc_v3.nw,Morton,LZW,False
9973857,s29_e028_1arc_v3.nw,Morton,RLE,False
9409722,s29_e028_1arc_v3.nw,Raster,RLE,False
5164499,s29_e028_1arc_v3.se,Raster,BWT77,False
3795243,s29_e028_1arc_v3.se,Raster,BWTW,False
2361582,s29_e028_1arc_v3.se,Raster,BZIP2,False
6753699,s29_e028_1arc_v3.se,Gray,BWT77,False
5276560,s29_e028_1arc_v3.se,Gray,BWTW,False
3304343,s29_e028_1arc_v3.se,Gray,BZIP2,False
4848260,s29_e028_1arc_v3.se,Gray,GZIP,False
7661605,s29_e028_1arc_v3.se,Gray,HFF,False
6818933,s29_e028_1arc_v3.se,Gray,LZ77,False
5288737,s29_e028_1arc_v3.se,Gray,LZO,False
5805923,s29_e028_1arc_v3.se,Gray,LZW,False
11812293,s29_e028_1arc_v3.se,Gray,RLE,False
4869429,s29_e028_1arc_v3.se,Raster,GZIP,False
5931685,s29_e028_1arc_v3.se,Hilbert,BWT77,False
4412719,s29_e028_1arc_v3.se,Hilbert,BWTW,False
2762053,s29_e028_1arc_v3.se,Hilbert,BZIP2,False
4578423,s29_e028_1arc_v3.se,Hilbert,GZIP,False
7661605,s29_e028_1arc_v3.se,Hilbert,HFF,False
6379834,s29_e028_1arc_v3.se,Hilbert,LZ77,False
4993787,s29_e028_1arc_v3.se,Hilbert,LZO,False
5581326,s29_e028_1arc_v3.se,Hilbert,LZW,False
11659626,s29_e028_1arc_v3.se,Hilbert,RLE,False
7661605,s29_e028_1arc_v3.se,Raster,HFF,False
5852327,s29_e028_1arc_v3.se,Raster,LZ77,False
5327837,s29_e028_1arc_v3.se,Raster,LZO,False
7055837,s29_e028_1arc_v3.se,Raster,LZW,False
6574632,s29_e028_1arc_v3.se,Morton,BWT77,False
5086754,s29_e028_1arc_v3.se,Morton,BWTW,False
3170517,s29_e028_1arc_v3.se,Morton,BZIP2,False
4774606,s29_e028_1arc_v3.se,Morton,GZIP,False
7661605,s29_e028_1arc_v3.se,Morton,HFF,False
6712624,s29_e028_1arc_v3.se,Morton,LZ77,False
5214755,s29_e028_1arc_v3.se,Morton,LZO,False
5736284,s29_e028_1arc_v3.se,Morton,LZW,False
11828880,s29_e028_1arc_v3.se,Morton,RLE,False
11641605,s29_e028_1arc_v3.se,Raster,RLE,False
4772198,s29_e028_1arc_v3.sw,Raster,BWT77,False
3488709,s29_e028_1arc_v3.sw,Raster,BWTW,False
2205039,s29_e028_1arc_v3.sw,Raster,BZIP2,False
6103204,s29_e028_1arc_v3.sw,Gray,BWT77,False
4645036,s29_e028_1arc_v3.sw,Gray,BWTW,False
2986872,s29_e028_1arc_v3.sw,Gray,BZIP2,False
4421997,s29_e028_1arc_v3.sw,Gray,GZIP,False
7216340,s29_e028_1arc_v3.sw,Gray,HFF,False
6083027,s29_e028_1arc_v3.sw,Gray,LZ77,False
4790731,s29_e028_1arc_v3.sw,Gray,LZO,False
5218009,s29_e028_1arc_v3.sw,Gray,LZW,False
11362986,s29_e028_1arc_v3.sw,Gray,RLE,False
4456326,s29_e028_1arc_v3.sw,Raster,GZIP,False
5285457,s29_e028_1arc_v3.sw,Hilbert,BWT77,False
3870072,s29_e028_1arc_v3.sw,Hilbert,BWTW,False
2494856,s29_e028_1arc_v3.sw,Hilbert,BZIP2,False
4152194,s29_e028_1arc_v3.sw,Hilbert,GZIP,False
7216340,s29_e028_1arc_v3.sw,Hilbert,HFF,False
5569298,s29_e028_1arc_v3.sw,Hilbert,LZ77,False
4517931,s29_e028_1arc_v3.sw,Hilbert,LZO,False
4960079,s29_e028_1arc_v3.sw,Hilbert,LZW,False
11106369,s29_e028_1arc_v3.sw,Hilbert,RLE,False
7216340,s29_e028_1arc_v3.sw,Raster,HFF,False
5266966,s29_e028_1arc_v3.sw,Raster,LZ77,False
4887900,s29_e028_1arc_v3.sw,Raster,LZO,False
6477135,s29_e028_1arc_v3.sw,Raster,LZW,False
5912728,s29_e028_1arc_v3.sw,Morton,BWT77,False
4474014,s29_e028_1arc_v3.sw,Morton,BWTW,False
2862017,s29_e028_1arc_v3.sw,Morton,BZIP2,False
4345470,s29_e028_1arc_v3.sw,Morton,GZIP,False
7216340,s29_e028_1arc_v3.sw,Morton,HFF,False
5923771,s29_e028_1arc_v3.sw,Morton,LZ77,False
4720946,s29_e028_1arc_v3.sw,Morton,LZO,False
5137925,s29_e028_1arc_v3.sw,Morton,LZW,False
11387778,s29_e028_1arc_v3.sw,Morton,RLE,False
11121363,s29_e028_1arc_v3.sw,Raster,RLE,False
3592638,s29_e029_1arc_v3.ne,Raster,BWT77,False
2466186,s29_e029_1arc_v3.ne,Raster,BWTW,False
1678476,s29_e029_1arc_v3.ne,Raster,BZIP2,False
4884009,s29_e029_1arc_v3.ne,Gray,BWT77,False
3521973,s29_e029_1arc_v3.ne,Gray,BWTW,False
2400370,s29_e029_1arc_v3.ne,Gray,BZIP2,False
3615092,s29_e029_1arc_v3.ne,Gray,GZIP,False
7184889,s29_e029_1arc_v3.ne,Gray,HFF,False
4947612,s29_e029_1arc_v3.ne,Gray,LZ77,False
3936566,s29_e029_1arc_v3.ne,Gray,LZO,False
4228368,s29_e029_1arc_v3.ne,Gray,LZW,False
10257945,s29_e029_1arc_v3.ne,Gray,RLE,False
3424559,s29_e029_1arc_v3.ne,Raster,GZIP,False
4126353,s29_e029_1arc_v3.ne,Hilbert,BWT77,False
2903024,s29_e029_1arc_v3.ne,Hilbert,BWTW,False
1973888,s29_e029_1arc_v3.ne,Hilbert,BZIP2,False
3340187,s29_e029_1arc_v3.ne,Hilbert,GZIP,False
7184889,s29_e029_1arc_v3.ne,Hilbert,HFF,False
4444220,s29_e029_1arc_v3.ne,Hilbert,LZ77,False
3671035,s29_e029_1arc_v3.ne,Hilbert,LZO,False
3938953,s29_e029_1arc_v3.ne,Hilbert,LZW,False
9847254,s29_e029_1arc_v3.ne,Hilbert,RLE,False
7184889,s29_e029_1arc_v3.ne,Raster,HFF,False
4169262,s29_e029_1arc_v3.ne,Raster,LZ77,False
3852845,s29_e029_1arc_v3.ne,Raster,LZO,False
5219750,s29_e029_1arc_v3.ne,Raster,LZW,False
4695271,s29_e029_1arc_v3.ne,Morton,BWT77,False
3371086,s29_e029_1arc_v3.ne,Morton,BWTW,False
2285095,s29_e029_1arc_v3.ne,Morton,BZIP2,False
3527112,s29_e029_1arc_v3.ne,Morton,GZIP,False
7184889,s29_e029_1arc_v3.ne,Morton,HFF,False
4789407,s29_e029_1arc_v3.ne,Morton,LZ77,False
3857017,s29_e029_1arc_v3.ne,Morton,LZO,False
4145926,s29_e029_1arc_v3.ne,Morton,LZW,False
10285974,s29_e029_1arc_v3.ne,Morton,RLE,False
9732264,s29_e029_1arc_v3.ne,Raster,RLE,False
3666988,s29_e029_1arc_v3.nw,Raster,BWT77,False
2553338,s29_e029_1arc_v3.nw,Raster,BWTW,False
1721041,s29_e029_1arc_v3.nw,Raster,BZIP2,False
4903579,s29_e029_1arc_v3.nw,Gray,BWT77,False
3558813,s29_e029_1arc_v3.nw,Gray,BWTW,False
2423125,s29_e029_1arc_v3.nw,Gray,BZIP2,False
3625080,s29_e029_1arc_v3.nw,Gray,GZIP,False
7076008,s29_e029_1arc_v3.nw,Gray,HFF,False
4932925,s29_e029_1arc_v3.nw,Gray,LZ77,False
3945758,s29_e029_1arc_v3.nw,Gray,LZO,False
4247999,s29_e029_1arc_v3.nw,Gray,LZW,False
10304748,s29_e029_1arc_v3.nw,Gray,RLE,False
3485559,s29_e029_1arc_v3.nw,Raster,GZIP,False
4130069,s29_e029_1arc_v3.nw,Hilbert,BWT77,False
2926089,s29_e029_1arc_v3.nw,Hilbert,BWTW,False
1985665,s29_e029_1arc_v3.nw,Hilbert,BZIP2,False
3348581,s29_e029_1arc_v3.nw,Hilbert,GZIP,False
7076008,s29_e029_1arc_v3.nw,Hilbert,HFF,False
4424107,s29_e029_1arc_v3.nw,Hilbert,LZ77,False
3687328,s29_e029_1arc_v3.nw,Hilbert,LZO,False
3971490,s29_e029_1arc_v3.nw,Hilbert,LZW,False
9901026,s29_e029_1arc_v3.nw,Hilbert,RLE,False
7076008,s29_e029_1arc_v3.nw,Raster,HFF,False
4189827,s29_e029_1arc_v3.nw,Raster,LZ77,False
3909568,s29_e029_1arc_v3.nw,Raster,LZO,False
5328468,s29_e029_1arc_v3.nw,Raster,LZW,False
4724840,s29_e029_1arc_v3.nw,Morton,BWT77,False
3413544,s29_e029_1arc_v3.nw,Morton,BWTW,False
2310888,s29_e029_1arc_v3.nw,Morton,BZIP2,False
3543219,s29_e029_1arc_v3.nw,Morton,GZIP,False
7076008,s29_e029_1arc_v3.nw,Morton,HFF,False
4753078,s29_e029_1arc_v3.nw,Morton,LZ77,False
3876283,s29_e029_1arc_v3.nw,Morton,LZO,False
4167238,s29_e029_1arc_v3.nw,Morton,LZW,False
10345074,s29_e029_1arc_v3.nw,Morton,RLE,False
9836859,s29_e029_1arc_v3.nw,Raster,RLE,False
3231227,s29_e029_1arc_v3.se,Raster,BWT77,False
2145037,s29_e029_1arc_v3.se,Raster,BWTW,False
1505879,s29_e029_1arc_v3.se,Raster,BZIP2,False
4456807,s29_e029_1arc_v3.se,Gray,BWT77,False
3162289,s29_e029_1arc_v3.se,Gray,BWTW,False
2213567,s29_e029_1arc_v3.se,Gray,BZIP2,False
3350097,s29_e029_1arc_v3.se,Gray,GZIP,False
6752252,s29_e029_1arc_v3.se,Gray,HFF,False
4454660,s29_e029_1arc_v3.se,Gray,LZ77,False
3669452,s29_e029_1arc_v3.se,Gray,LZO,False
3926729,s29_e029_1arc_v3.se,Gray,LZW,False
9922608,s29_e029_1arc_v3.se,Gray,RLE,False
3018718,s29_e029_1arc_v3.se,Raster,GZIP,False
3731826,s29_e029_1arc_v3.se,Hilbert,BWT77,False
2568043,s29_e029_1arc_v3.se,Hilbert,BWTW,False
1792375,s29_e029_1arc_v3.se,Hilbert,BZIP2,False
3069717,s29_e029_1arc_v3.se,Hilbert,GZIP,False
6752252,s29_e029_1arc_v3.se,Hilbert,HFF,False
3988746,s29_e029_1arc_v3.se,Hilbert,LZ77,False
3409583,s29_e029_1arc_v3.se,Hilbert,LZO,False
3623365,s29_e029_1arc_v3.se,Hilbert,LZW,False
9444117,s29_e029_1arc_v3.se,Hilbert,RLE,False
6752252,s29_e029_1arc_v3.se,Raster,HFF,False
3707184,s29_e029_1arc_v3.se,Raster,LZ77,False
3454298,s29_e029_1arc_v3.se,Raster,LZO,False
4611978,s29_e029_1arc_v3.se,Raster,LZW,False
4270625,s29_e029_1arc_v3.se,Morton,BWT77,False
3012078,s29_e029_1arc_v3.se,Morton,BWTW,False
2097074,s29_e029_1arc_v3.se,Morton,BZIP2,False
3263189,s29_e029_1arc_v3.se,Morton,GZIP,False
6752252,s29_e029_1arc_v3.se,Morton,HFF,False
4317897,s29_e029_1arc_v3.se,Morton,LZ77,False
3585864,s29_e029_1arc_v3.se,Morton,LZO,False
3819904,s29_e029_1arc_v3.se,Morton,LZW,False
9934434,s29_e029_1arc_v3.se,Morton,RLE,False
9285246,s29_e029_1arc_v3.se,Raster,RLE,False
4091374,s29_e029_1arc_v3.sw,Raster,BWT77,False
2928173,s29_e029_1arc_v3.sw,Raster,BWTW,False
1860435,s29_e029_1arc_v3.sw,Raster,BZIP2,False
5396904,s29_e029_1arc_v3.sw,Gray,BWT77,False
4025335,s29_e029_1arc_v3.sw,Gray,BWTW,False
2643229,s29_e029_1arc_v3.sw,Gray,BZIP2,False
3974444,s29_e029_1arc_v3.sw,Gray,GZIP,False
7284945,s29_e029_1arc_v3.sw,Gray,HFF,False
5426420,s29_e029_1arc_v3.sw,Gray,LZ77,False
4307901,s29_e029_1arc_v3.sw,Gray,LZO,False
4697171,s29_e029_1arc_v3.sw,Gray,LZW,False
10578672,s29_e029_1arc_v3.sw,Gray,RLE,False
3908008,s29_e029_1arc_v3.sw,Raster,GZIP,False
4624561,s29_e029_1arc_v3.sw,Hilbert,BWT77,False
3332539,s29_e029_1arc_v3.sw,Hilbert,BWTW,False
2182039,s29_e029_1arc_v3.sw,Hilbert,BZIP2,False
3688433,s29_e029_1arc_v3.sw,Hilbert,GZIP,False
7284945,s29_e029_1arc_v3.sw,Hilbert,HFF,False
4947773,s29_e029_1arc_v3.sw,Hilbert,LZ77,False
4031622,s29_e029_1arc_v3.sw,Hilbert,LZO,False
4429659,s29_e029_1arc_v3.sw,Hilbert,LZW,False
10241103,s29_e029_1arc_v3.sw,Hilbert,RLE,False
7284945,s29_e029_1arc_v3.sw,Raster,HFF,False
4649252,s29_e029_1arc_v3.sw,Raster,LZ77,False
4341819,s29_e029_1arc_v3.sw,Raster,LZO,False
6111336,s29_e029_1arc_v3.sw,Raster,LZW,False
5196080,s29_e029_1arc_v3.sw,Morton,BWT77,False
3848414,s29_e029_1arc_v3.sw,Morton,BWTW,False
2524597,s29_e029_1arc_v3.sw,Morton,BZIP2,False
3879713,s29_e029_1arc_v3.sw,Morton,GZIP,False
7284945,s29_e029_1arc_v3.sw,Morton,HFF,False
5316736,s29_e029_1arc_v3.sw,Morton,LZ77,False
4221619,s29_e029_1arc_v3.sw,Morton,LZO,False
4621430,s29_e029_1arc_v3.sw,Morton,LZW,False
10589160,s29_e029_1arc_v3.sw,Morton,RLE,False
10149285,s29_e029_1arc_v3.sw,Raster,RLE,False
3601632,s29_e030_1arc_v3.ne,Raster,BWT77,False
2470373,s29_e030_1arc_v3.ne,Raster,BWTW,False
1689836,s29_e030_1arc_v3.ne,Raster,BZIP2,False
4932452,s29_e030_1arc_v3.ne,Gray,BWT77,False
3567187,s29_e030_1arc_v3.ne,Gray,BWTW,False
2428224,s29_e030_1arc_v3.ne,Gray,BZIP2,False
3696473,s29_e030_1arc_v3.ne,Gray,GZIP,False
6998347,s29_e030_1arc_v3.ne,Gray,HFF,False
5003446,s29_e030_1arc_v3.ne,Gray,LZ77,False
4026645,s29_e030_1arc_v3.ne,Gray,LZO,False
